MEASURE,Measure,REGIONTYPE,Geography Level,ASGS_2016,Region,FREQUENCY,Frequency,TIME,Time,Value,Flag Codes,Flags
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041318,Springvale South,A,Annual,2010,2010,12715,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041318,Springvale South,A,Annual,2011,2011,12687,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041318,Springvale South,A,Annual,2012,2012,12764,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041318,Springvale South,A,Annual,2013,2013,12844,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041318,Springvale South,A,Annual,2014,2014,12964,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041318,Springvale South,A,Annual,2015,2015,13065,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041318,Springvale South,A,Annual,2016,2016,13227,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041318,Springvale South,A,Annual,2017,2017,13321,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041318,Springvale South,A,Annual,2018,2018,13372,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041318,Springvale South,A,Annual,2019,2019,13408,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041459,Noble Park - East,A,Annual,2001,2001,9827,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041459,Noble Park - East,A,Annual,2002,2002,9884,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041459,Noble Park - East,A,Annual,2003,2003,9945,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041459,Noble Park - East,A,Annual,2004,2004,10023,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041459,Noble Park - East,A,Annual,2005,2005,10088,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041459,Noble Park - East,A,Annual,2006,2006,10284,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041459,Noble Park - East,A,Annual,2007,2007,10660,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041459,Noble Park - East,A,Annual,2008,2008,10947,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041459,Noble Park - East,A,Annual,2009,2009,11381,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041459,Noble Park - East,A,Annual,2010,2010,11639,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041459,Noble Park - East,A,Annual,2011,2011,11931,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041459,Noble Park - East,A,Annual,2012,2012,12116,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041459,Noble Park - East,A,Annual,2013,2013,12331,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041459,Noble Park - East,A,Annual,2014,2014,12581,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041459,Noble Park - East,A,Annual,2015,2015,12801,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041459,Noble Park - East,A,Annual,2016,2016,13073,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041459,Noble Park - East,A,Annual,2017,2017,13301,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041459,Noble Park - East,A,Annual,2018,2018,13501,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041459,Noble Park - East,A,Annual,2019,2019,13620,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041460,Noble Park - West,A,Annual,2001,2001,16718,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041460,Noble Park - West,A,Annual,2002,2002,16634,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041460,Noble Park - West,A,Annual,2003,2003,16529,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041460,Noble Park - West,A,Annual,2004,2004,16526,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041460,Noble Park - West,A,Annual,2005,2005,16521,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041460,Noble Park - West,A,Annual,2006,2006,16740,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041460,Noble Park - West,A,Annual,2007,2007,16933,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041460,Noble Park - West,A,Annual,2008,2008,17143,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041460,Noble Park - West,A,Annual,2009,2009,17524,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041460,Noble Park - West,A,Annual,2010,2010,17668,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041460,Noble Park - West,A,Annual,2011,2011,17873,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041460,Noble Park - West,A,Annual,2012,2012,18101,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041460,Noble Park - West,A,Annual,2013,2013,18350,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041460,Noble Park - West,A,Annual,2014,2014,18686,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041460,Noble Park - West,A,Annual,2015,2015,19065,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041460,Noble Park - West,A,Annual,2016,2016,19435,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041460,Noble Park - West,A,Annual,2017,2017,19769,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041460,Noble Park - West,A,Annual,2018,2018,19992,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041460,Noble Park - West,A,Annual,2019,2019,20178,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051319,Ashwood - Chadstone,A,Annual,2001,2001,14503,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051319,Ashwood - Chadstone,A,Annual,2002,2002,14648,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051319,Ashwood - Chadstone,A,Annual,2003,2003,14710,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051319,Ashwood - Chadstone,A,Annual,2004,2004,14835,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051319,Ashwood - Chadstone,A,Annual,2005,2005,15243,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051319,Ashwood - Chadstone,A,Annual,2006,2006,15612,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051319,Ashwood - Chadstone,A,Annual,2007,2007,15966,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051319,Ashwood - Chadstone,A,Annual,2008,2008,16191,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051319,Ashwood - Chadstone,A,Annual,2009,2009,16560,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051319,Ashwood - Chadstone,A,Annual,2010,2010,16658,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051319,Ashwood - Chadstone,A,Annual,2011,2011,16979,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051319,Ashwood - Chadstone,A,Annual,2012,2012,17522,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051319,Ashwood - Chadstone,A,Annual,2013,2013,18002,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051319,Ashwood - Chadstone,A,Annual,2014,2014,18437,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051319,Ashwood - Chadstone,A,Annual,2015,2015,18835,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051319,Ashwood - Chadstone,A,Annual,2016,2016,19308,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051319,Ashwood - Chadstone,A,Annual,2017,2017,19872,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051319,Ashwood - Chadstone,A,Annual,2018,2018,20204,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051319,Ashwood - Chadstone,A,Annual,2019,2019,20606,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051320,Clayton,A,Annual,2001,2001,14237,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051320,Clayton,A,Annual,2002,2002,14707,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051320,Clayton,A,Annual,2003,2003,15249,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051320,Clayton,A,Annual,2004,2004,15447,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051320,Clayton,A,Annual,2005,2005,15933,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051320,Clayton,A,Annual,2006,2006,16442,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051320,Clayton,A,Annual,2007,2007,16732,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051320,Clayton,A,Annual,2008,2008,16836,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051320,Clayton,A,Annual,2009,2009,17285,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051320,Clayton,A,Annual,2010,2010,17583,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051320,Clayton,A,Annual,2011,2011,18698,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051320,Clayton,A,Annual,2012,2012,19686,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051320,Clayton,A,Annual,2013,2013,20645,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051320,Clayton,A,Annual,2014,2014,21471,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051320,Clayton,A,Annual,2015,2015,22510,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051320,Clayton,A,Annual,2016,2016,23672,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051320,Clayton,A,Annual,2017,2017,25484,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051320,Clayton,A,Annual,2018,2018,26785,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051320,Clayton,A,Annual,2019,2019,27555,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051321,Glen Waverley - East,A,Annual,2001,2001,21261,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051321,Glen Waverley - East,A,Annual,2002,2002,21164,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051321,Glen Waverley - East,A,Annual,2003,2003,21112,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051321,Glen Waverley - East,A,Annual,2004,2004,21064,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051321,Glen Waverley - East,A,Annual,2005,2005,21086,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051321,Glen Waverley - East,A,Annual,2006,2006,21180,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051321,Glen Waverley - East,A,Annual,2007,2007,21242,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051321,Glen Waverley - East,A,Annual,2008,2008,21294,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051321,Glen Waverley - East,A,Annual,2009,2009,21481,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051321,Glen Waverley - East,A,Annual,2010,2010,21499,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051321,Glen Waverley - East,A,Annual,2011,2011,21561,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051321,Glen Waverley - East,A,Annual,2012,2012,21689,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051321,Glen Waverley - East,A,Annual,2013,2013,21813,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051321,Glen Waverley - East,A,Annual,2014,2014,21922,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051321,Glen Waverley - East,A,Annual,2015,2015,22020,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051321,Glen Waverley - East,A,Annual,2016,2016,22153,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051321,Glen Waverley - East,A,Annual,2017,2017,22293,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051321,Glen Waverley - East,A,Annual,2018,2018,22404,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051321,Glen Waverley - East,A,Annual,2019,2019,22472,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051322,Glen Waverley - West,A,Annual,2001,2001,17233,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051322,Glen Waverley - West,A,Annual,2002,2002,17447,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051322,Glen Waverley - West,A,Annual,2003,2003,17587,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051322,Glen Waverley - West,A,Annual,2004,2004,17797,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051322,Glen Waverley - West,A,Annual,2005,2005,18012,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051322,Glen Waverley - West,A,Annual,2006,2006,18359,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051322,Glen Waverley - West,A,Annual,2007,2007,18568,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051322,Glen Waverley - West,A,Annual,2008,2008,18837,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051322,Glen Waverley - West,A,Annual,2009,2009,19187,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051322,Glen Waverley - West,A,Annual,2010,2010,19366,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051322,Glen Waverley - West,A,Annual,2011,2011,19303,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051322,Glen Waverley - West,A,Annual,2012,2012,19453,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051322,Glen Waverley - West,A,Annual,2013,2013,19644,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051322,Glen Waverley - West,A,Annual,2014,2014,19799,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051322,Glen Waverley - West,A,Annual,2015,2015,19951,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051322,Glen Waverley - West,A,Annual,2016,2016,20151,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051322,Glen Waverley - West,A,Annual,2017,2017,20442,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051322,Glen Waverley - West,A,Annual,2018,2018,20687,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051322,Glen Waverley - West,A,Annual,2019,2019,20964,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051323,Mount Waverley - North,A,Annual,2001,2001,14479,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051323,Mount Waverley - North,A,Annual,2002,2002,14484,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051323,Mount Waverley - North,A,Annual,2003,2003,14498,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051323,Mount Waverley - North,A,Annual,2004,2004,14548,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051323,Mount Waverley - North,A,Annual,2005,2005,14612,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051323,Mount Waverley - North,A,Annual,2006,2006,14722,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051323,Mount Waverley - North,A,Annual,2007,2007,14926,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051323,Mount Waverley - North,A,Annual,2008,2008,15078,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051323,Mount Waverley - North,A,Annual,2009,2009,15379,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051323,Mount Waverley - North,A,Annual,2010,2010,15579,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051323,Mount Waverley - North,A,Annual,2011,2011,15657,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051323,Mount Waverley - North,A,Annual,2012,2012,15699,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051323,Mount Waverley - North,A,Annual,2013,2013,15759,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051323,Mount Waverley - North,A,Annual,2014,2014,15822,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051323,Mount Waverley - North,A,Annual,2015,2015,15903,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051323,Mount Waverley - North,A,Annual,2016,2016,16053,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051323,Mount Waverley - North,A,Annual,2017,2017,16219,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051323,Mount Waverley - North,A,Annual,2018,2018,16334,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051323,Mount Waverley - North,A,Annual,2019,2019,16452,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051324,Mount Waverley - South,A,Annual,2001,2001,16422,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212051324,Mount Waverley - South,A,Annual,2002,2002,16441,,
